user_id,session_count,any_booking_rate,any_booking_sum,flight_booking_rate,hotel_booking_rate,bundle_booking_rate,cancellation_rate,cancellation_sum,browse_only_rate,completed_booking_rate,flight_discount_rate,hotel_discount_rate,avg_flight_discount_amt,avg_hotel_discount_amt,avg_base_fare_usd,avg_hotel_per_room_usd,avg_discount_savings_pct,avg_total_discount_dollars,return_flight_rate,avg_trip_duration_days,avg_seats,avg_rooms,avg_checked_bags,avg_nights,solo_rate,international_rate,avg_page_clicks,sum_page_clicks,avg_session_duration_min,avg_lead_time_days,avg_session_spend,total_spend,completed_flight_count,completed_hotel_count,avg_flight_discount_completed,avg_hotel_discount_completed,avg_fare_completed,avg_hotel_rate_completed,avg_nights_completed,distinct_airlines,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,user_age,tenure_days,recency_days,is_bundle_dominant,engagement_score,engagement_q,discount_q,flyer_type,final_segment,final_segment_description,final_segment_headline_perks
645415,7,0.14285714285714285,1,0.0,0.14285714285714285,0.0,0.0,0,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.0,0.021428571428571432,0.0,,345.0,0.0,0.0,,,,1.0,,11.0,1.0,,10.142857142857142,71,1.273809523809524,,3795.0,3795.0,0,1,0.07500000000000001,,,345.0,11.0,0,f,False,True,usa,san diego,san,32.733,-117.189,35.186858316221766,143,22,False,12.920068027210885,Q1 (low),Q4 (high),No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
645488,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.125,0.25,0.0125,0.018750000000000003,,,,0.0,,,,,,,,,8.25,66,1.0104166666666667,,,0.0,0,0,0.1,0.07500000000000001,,,,0,f,True,True,canada,quebec,yqb,46.788,-71.398,24.4435318275154,143,27,False,8.3359375,Q1 (low),Q2,No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
645664,1,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,7.0,7,0.8333333333333334,,,0.0,0,0,,,,,,0,m,False,False,usa,brownsville,bro,25.907,-97.426,18.099931553730322,143,8,False,5.833333333333334,Q1 (low),Q1 (low),No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
645685,8,0.5,4,0.5,0.5,0.5,0.0,0,0.5,0.5,0.0,0.25,0.0,0.024999999999999998,336.645,129.25,0.007540473050700037,2.6875,1.0,3.0,1.0,1.0,0.75,2.25,1.0,0.25,14.5,116,1.8020833333333335,6.672916666666667,639.645,2558.58,4,4,,0.1,336.645,129.25,2.25,4,m,False,False,usa,orlando,mco,28.429,-81.316,49.95482546201232,143,19,True,26.130208333333336,Q2,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
645933,9,0.2222222222222222,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.0,0.016666666666666666,0.0,427.8,111.0,0.0,0.0,1.0,5.0,1.5,1.5,0.0,4.5,0.5,0.0,14.444444444444445,130,1.7981481481481483,9.77951388888889,1093.8,2187.6,2,2,0.15,,427.8,111.0,4.5,2,f,True,False,usa,fresno,fat,36.776,-119.718,37.07049965776865,143,12,False,25.973251028806587,Q2,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
645939,8,0.25,2,0.25,0.125,0.125,0.125,1,0.75,0.125,0.125,0.25,0.0125,0.025,7480.76,,0.05,93.5095,1.0,11.0,3.0,,2.0,,0.0,1.0,24.5,196,15.981626727083333,330.7509548611111,7480.76,14961.52,1,0,,0.1,7480.76,,,1,f,True,True,usa,austin,aus,30.194,-97.67,50.86379192334018,143,37,False,391.54985481354163,Q4 (high),Q2,International (>50%),2,Premium far-advance planners,No cancellation fees / free changes + premium service
646127,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.125,0.0,0.025,0.0,,,,0.0,,,,,,,,,7.875,63,0.9958333333333333,,,0.0,0,0,0.2,,,,,0,f,False,True,usa,shreveport,shv,32.446,-93.826,22.748802190280628,143,10,False,7.8421875000000005,Q1 (low),Q2,No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
646197,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.125,0.0,0.0125,,,,0.0,,,,,,,,,8.75,70,1.0979166666666667,,,0.0,0,0,,0.1,,,,0,f,False,False,usa,los angeles,lax,33.942,-118.408,22.663928815879533,143,19,False,9.606770833333334,Q1 (low),Q1 (low),No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
646257,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.25,0.125,0.08124999999999999,0.025,77.63,213.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,10.625,85,1.3520833333333333,9.615972222222222,716.63,716.63,1,1,0.32499999999999996,0.2,77.63,213.0,3.0,1,f,False,False,usa,indianapolis,ind,39.717,-86.294,36.10951403148528,143,38,False,14.365885416666666,Q1 (low),Q3,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
646259,8,0.25,2,0.0,0.25,0.0,0.0,0,0.75,0.25,0.125,0.0,0.01875,0.0,,210.5,0.0,0.0,,,,1.5,,4.5,0.5,,12.5,100,1.5291666666666666,,999.5,1999.0,0,2,0.15,,,210.5,4.5,0,f,True,True,usa,new york,jfk,40.64,-73.779,23.307323750855577,143,36,False,19.114583333333332,Q1 (low),Q2,No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
646405,8,0.25,2,0.125,0.25,0.125,0.0,0,0.75,0.25,0.0,0.125,0.0,0.01875,395.37,109.0,0.075,16.125,1.0,6.0,1.0,1.5,0.0,5.0,0.5,0.0,13.375,107,1.6729166666666668,9.384722222222223,957.685,1915.37,1,2,,0.15,395.37,109.0,5.0,1,f,False,True,usa,los angeles,lax,33.942,-118.408,27.255304585900067,143,19,False,22.37526041666667,Q2,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
646424,8,0.5,4,0.375,0.5,0.375,0.125,1,0.5,0.375,0.25,0.25,0.025,0.025,290.52333333333337,97.0,0.05,62.41700000000001,0.3333333333333333,3.0,1.3333333333333333,1.75,0.6666666666666666,5.0,0.5,0.3333333333333333,43.625,349,17.670833333333334,5.9639390432098764,1603.8925,6415.57,2,3,0.1,0.1,363.105,106.66666666666667,5.666666666666667,2,f,True,False,canada,montreal,ymx,45.68,-74.039,43.49897330595483,143,36,False,770.8901041666667,Q4 (high),Q3,Domestic,5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
646455,8,0.5,4,0.5,0.375,0.375,0.0,0,0.5,0.5,0.125,0.125,0.00625,0.00625,527.9525,158.33333333333334,0.0029320952128822847,5.09475,1.0,5.0,1.25,1.3333333333333333,1.0,4.666666666666667,0.75,0.0,16.5,132,2.0395833333333333,9.127083333333333,1442.2024999999999,5768.8099999999995,4,3,0.05,0.05,527.9525,158.33333333333334,4.666666666666667,4,f,True,False,usa,houston,iah,29.98,-95.34,51.22245037645448,143,12,False,33.653125,Q3,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
646933,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.125,0.0,0.00625,0.0,1748.35,243.0,0.0,0.0,1.0,5.0,2.5,2.5,1.0,4.5,0.5,0.0,15.875,127,1.975,7.244097222222222,4241.35,8482.7,2,2,0.05,,1748.35,243.0,4.5,1,m,True,False,usa,new york,jfk,40.64,-73.779,35.13210130047912,143,16,False,31.353125000000002,Q3,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
646937,9,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.01666666666666667,0.011111111111111112,761.8566666666666,127.66666666666667,0.0,0.0,1.0,3.0,2.0,2.0,1.0,2.6666666666666665,0.6666666666666666,0.0,18.555555555555557,167,2.3074074074074074,5.923842592592592,1566.8566666666666,4700.57,3,3,0.07500000000000001,0.1,761.8566666666666,127.66666666666667,2.6666666666666665,3,f,False,True,usa,mobile,mob,30.691,-88.243,45.15537303216975,143,42,False,42.815226337448564,Q3,Q3,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
647016,8,0.125,1,0.0,0.125,0.0,0.0,0,0.875,0.125,0.25,0.125,0.05,0.0125,,84.0,0.0,0.0,,,,3.0,,9.0,0.0,,9.375,75,1.1791666666666667,,2268.0,2268.0,0,1,0.2,0.1,,84.0,9.0,0,f,True,False,usa,knoxville,tys,35.812,-83.993,47.21149897330596,143,11,False,11.0546875,Q1 (low),Q3,No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
647555,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.0,0.0,0.0,0.0,101.75,116.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,17.875,143,2.21875,9.442361111111111,333.75,333.75,1,1,,,101.75,116.0,2.0,1,m,True,False,usa,cleveland,cle,41.412,-81.85,57.1854893908282,142,10,False,39.66015625,Q3,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
647597,8,0.125,1,0.125,0.0,0.0,0.0,0,0.875,0.125,0.125,0.125,0.01875,0.00625,1392.18,,0.0,0.0,1.0,2.0,2.0,,1.0,,0.0,0.0,14.0,112,1.7354166666666666,6.477777777777778,1392.18,1392.18,1,0,0.15,0.05,1392.18,,,1,f,False,False,usa,santa ana,sna,33.676,-117.868,43.56741957563313,142,15,False,24.295833333333334,Q2,Q2,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
647662,8,0.5,4,0.5,0.375,0.375,0.125,1,0.5,0.375,0.125,0.375,0.0125,0.05625,319.6775,180.5,0.025,6.925375,1.0,3.25,1.0,1.0,0.5,3.0,1.0,0.75,53.0,424,18.989583333333332,6.358234953703704,590.4275,2361.71,3,2,,0.175,241.55999999999997,180.5,3.0,3,f,False,False,usa,new york,jfk,40.64,-73.779,43.854893908282,142,41,False,1006.4479166666666,Q4 (high),Q2,International (>50%),5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
647674,8,0.5,4,0.375,0.5,0.375,0.0,0,0.5,0.5,0.125,0.25,0.01875,0.025,361.6666666666667,174.0,0.017414725892214458,3.75,1.0,2.3333333333333335,1.0,1.25,0.6666666666666666,2.0,0.75,0.3333333333333333,15.25,122,1.8833333333333333,8.10300925925926,644.25,2577.0,3,4,0.15,0.1,361.6666666666667,174.0,2.0,2,f,False,True,usa,chicago,ord,41.979,-87.904,36.224503764544835,142,11,False,28.72083333333333,Q2,Q2,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
647804,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.25,0.125,0.024999999999999998,0.025,496.71,235.0,0.0643827758767332,16.275000000000002,1.0,4.0,2.0,2.0,1.0,3.0,0.5,0.0,11.375,91,1.4020833333333333,6.644097222222222,1960.7099999999998,3921.4199999999996,2,2,0.1,0.2,496.71,235.0,3.0,2,m,False,True,usa,lincoln,lnk,40.851,-96.759,55.75085557837098,142,35,False,15.948697916666667,Q1 (low),Q3,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
648379,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.125,0.25,0.0125,0.03125,710.38,245.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,12.375,99,1.5333333333333334,6.822916666666667,1935.38,1935.38,1,1,0.1,0.125,710.38,245.0,5.0,1,m,True,True,canada,montreal,ymx,45.68,-74.039,39.60027378507871,142,25,False,18.975,Q1 (low),Q2,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
648852,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.375,0.125,0.05625,0.0125,315.84000000000003,110.5,0.08009074914343921,12.973500000000001,1.0,3.5,1.0,1.0,1.0,2.5,1.0,1.0,18.5,148,2.3041666666666667,5.200694444444444,564.34,1128.68,2,2,0.15,0.1,315.84000000000003,110.5,2.5,2,f,True,True,canada,montreal,yul,45.468,-73.741,55.04722792607803,142,11,False,42.62708333333333,Q3,Q4 (high),International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
648983,9,0.4444444444444444,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.0,0.01666666666666667,142.0225,142.25,0.01093670089303277,6.177777777777778,0.75,3.6666666666666665,1.25,1.25,0.25,3.25,0.75,0.5,23.555555555555557,212,2.924074074074074,6.348090277777778,742.5225,2970.09,4,4,,0.07500000000000001,142.0225,142.25,3.25,3,f,True,False,usa,boston,bos,42.364,-71.005,36.48459958932238,142,31,False,68.87818930041152,Q4 (high),Q1 (low),International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
648990,9,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.022222222222222223,0.022222222222222223,251.46666666666667,128.0,0.015040421131791689,2.2222222222222223,1.0,7.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.0,18.88888888888889,170,2.32962962962963,8.235185185185186,1104.4666666666667,3313.4,3,3,0.2,0.1,251.46666666666667,128.0,6.0,2,f,True,False,usa,san jose,sjc,37.362,-121.929,47.52908966461328,142,19,False,44.004115226337454,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
649080,8,0.25,2,0.125,0.25,0.125,0.0,0,0.75,0.25,0.25,0.125,0.018750000000000003,0.0125,376.9,218.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,12.5,100,1.5687499999999999,6.898611111111111,632.45,1264.9,1,2,0.07500000000000001,0.1,376.9,218.0,3.0,1,f,False,True,usa,houston,iah,29.98,-95.34,37.72758384668035,142,24,False,19.609375,Q2,Q3,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
649081,8,0.5,4,0.5,0.375,0.375,0.0,0,0.5,0.5,0.0,0.25,0.0,0.018750000000000003,186.4875,114.33333333333333,0.0,0.0,1.0,3.25,1.0,1.0,0.5,2.6666666666666665,1.0,0.25,22.5,180,2.8020833333333335,5.608854166666667,450.2375,1800.95,4,3,,0.07500000000000001,186.4875,114.33333333333333,2.6666666666666665,4,f,False,False,usa,nashville,bna,36.124,-86.678,42.84462696783025,142,29,False,63.046875,Q4 (high),Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
649208,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.0,0.0,0.0,0.0,417.01,168.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,6.0,1.0,0.0,22.375,179,2.747916666666667,11.427083333333334,1425.01,1425.01,1,1,,,417.01,168.0,6.0,1,f,False,True,usa,el paso,bif,31.849,-106.38,33.80150581793292,142,12,False,61.48463541666667,Q4 (high),Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
649378,8,0.625,5,0.625,0.625,0.625,0.0,0,0.375,0.625,0.0,0.125,0.0,0.0125,724.742,185.8,0.007520296254094857,9.9,1.0,2.8,1.4,1.4,0.8,2.2,0.6,0.2,18.625,149,2.308333333333333,8.331388888888888,1370.742,6853.71,5,5,,0.1,724.742,185.8,2.2,3,f,False,False,usa,washington,dca,38.852,-77.037,51.83572895277207,142,8,True,42.99270833333333,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
649935,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.375,0.25,0.0375,0.04375,,,,0.0,,,,,,,,,10.625,85,1.3104166666666668,,,0.0,0,0,0.09999999999999999,0.175,,,,0,f,False,False,usa,stockton,sck,37.894,-121.239,22.642026009582477,141,64,False,13.923177083333334,Q1 (low),Q4 (high),No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
650049,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.0,0.0,0.0,0.0,103.1,183.0,0.0,0.0,0.0,,3.0,2.0,2.0,9.0,0.0,0.0,19.0,152,2.36875,280.9527777777778,3397.1,3397.1,1,1,,,103.1,183.0,9.0,1,f,False,True,canada,gatineau,ynd,45.521,-75.564,23.085557837097877,141,12,False,45.00625,Q3,Q1 (low),Domestic,2,Premium far-advance planners,No cancellation fees / free changes + premium service
650055,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.25,0.125,0.05,0.025,435.885,274.5,0.0,0.0,1.0,1.5,1.0,1.0,0.5,1.0,1.0,0.0,10.5,84,1.30625,6.811111111111111,710.385,1420.77,2,2,0.2,0.2,435.885,274.5,1.0,2,f,True,False,usa,new york,lga,40.777,-73.872,33.23750855578371,141,26,False,13.715625,Q1 (low),Q3,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
650079,8,0.25,2,0.25,0.125,0.125,0.0,0,0.75,0.25,0.125,0.0,0.0125,0.0,442.445,170.0,0.0,0.0,1.0,7.5,1.0,1.0,1.0,8.0,1.0,0.5,10.0,80,1.2395833333333333,6.836111111111111,1122.4450000000002,2244.8900000000003,2,1,0.1,,442.445,170.0,8.0,2,f,True,False,usa,san antonio,skf,29.384,-98.581,41.75770020533881,141,67,False,12.395833333333332,Q1 (low),Q2,International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
650606,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.375,0.0,0.04375,,,,0.0,,,,,,,,,9.25,74,1.1458333333333335,,,0.0,0,0,,0.11666666666666665,,,,0,f,False,False,canada,quebec,yqb,46.788,-71.398,18.61738535249829,141,65,False,10.598958333333334,Q1 (low),Q1 (low),No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
650901,8,0.5,4,0.25,0.5,0.25,0.0,0,0.5,0.5,0.25,0.0,0.03125,0.0,328.505,171.5,0.014300670629923563,9.766499999999999,1.0,7.0,1.0,1.0,0.5,4.75,1.0,0.0,11.5,92,1.4125,6.885763888888889,1025.5025,4102.01,2,4,0.125,,328.505,171.5,4.75,2,f,False,False,usa,baton rouge,btr,30.533,-91.149,37.440109514031484,141,30,False,16.243750000000002,Q1 (low),Q3,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651018,8,0.125,1,0.125,0.0,0.0,0.0,0,0.875,0.125,0.25,0.0,0.03125,0.0,421.44,,0.10000000000000002,5.268000000000001,1.0,4.0,1.0,,1.0,,1.0,1.0,6.75,54,0.8416666666666667,6.094444444444444,421.44,421.44,1,0,0.125,,421.44,,,1,f,True,True,usa,st. louis,stl,38.748,-90.36,49.831622176591374,141,30,False,5.68125,Q1 (low),Q3,International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651030,8,0.375,3,0.25,0.375,0.25,0.0,0,0.625,0.375,0.375,0.0,0.0625,0.0,643.4100000000001,69.33333333333333,0.04004265311278553,10.1038125,1.0,3.0,1.0,1.0,0.0,3.3333333333333335,1.0,0.0,11.875,95,1.4833333333333334,10.003472222222221,661.6066666666667,1984.8200000000002,2,3,0.16666666666666666,,643.4100000000001,69.33333333333333,3.3333333333333335,2,f,True,False,usa,san francisco,sfo,37.619,-122.375,33.02943189596167,141,16,False,17.614583333333336,Q1 (low),Q4 (high),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651193,8,0.375,3,0.375,0.25,0.25,0.0,0,0.625,0.375,0.125,0.0,0.05625,0.0,2538.23,187.0,0.05709542346821944,19.6351875,0.6666666666666666,5.0,3.0,1.5,1.6666666666666667,4.5,0.3333333333333333,0.3333333333333333,14.75,118,1.81875,91.1287037037037,3500.896666666667,10502.69,3,2,0.45,,2538.23,187.0,4.5,3,f,True,True,usa,tacoma,tcm,47.138,-122.476,44.06023271731691,141,28,False,26.8265625,Q2,Q2,Domestic,2,Premium far-advance planners,No cancellation fees / free changes + premium service
651201,8,0.5,4,0.5,0.5,0.5,0.0,0,0.5,0.5,0.125,0.25,0.01875,0.018750000000000003,220.0,157.75,0.01881720430107527,5.075,1.0,4.0,1.25,1.25,0.0,2.75,0.75,0.5,14.625,117,1.8333333333333333,8.271527777777777,707.0,2828.0,4,4,0.15,0.07500000000000001,220.0,157.75,2.75,4,f,False,False,usa,chicago,ugn,42.422,-87.868,44.63244353182751,141,16,True,26.8125,Q2,Q2,International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
651269,9,0.4444444444444444,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.0,0.011111111111111112,597.36,121.5,0.010316368638239341,1.0333333333333334,1.0,3.25,1.25,1.25,0.5,2.5,0.75,0.25,16.77777777777778,151,2.066666666666667,8.563194444444445,916.36,3665.44,4,4,,0.1,597.36,121.5,2.5,4,f,False,True,usa,new york,lga,40.777,-73.872,46.6694045174538,141,9,False,34.67407407407408,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
651274,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.125,0.125,0.0375,0.00625,,,,0.0,,,,,,,,,19.75,158,2.439583333333333,,,0.0,0,0,0.3,0.05,,,,0,f,False,False,usa,madison,msn,43.14,-89.337,23.378507871321013,141,26,False,48.18177083333333,Q3,Q2,No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
651390,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.125,0.0,0.0125,0.0,767.08,283.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,12.75,102,1.56875,6.680555555555555,1050.08,1050.08,1,1,0.1,,767.08,283.0,1.0,1,f,False,True,usa,stockton,sck,37.894,-121.239,29.00205338809035,141,74,False,20.001562500000002,Q2,Q2,International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651491,8,0.75,6,0.5,0.75,0.5,0.125,1,0.25,0.625,0.375,0.25,0.0375,0.018750000000000003,174.14749999999998,111.33333333333333,0.03733797295015851,12.0593125,1.0,4.5,1.0,1.0,0.25,5.0,1.0,0.5,49.25,394,17.991666666666667,7.324545717592592,653.9316666666667,3923.59,3,5,0.1,0.05,216.66,109.2,5.4,3,m,False,False,usa,tallahassee,tlh,30.396,-84.35,42.286105407255306,141,15,True,886.0895833333334,Q4 (high),Q4 (high),International (>50%),5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
651613,10,0.4,4,0.4,0.4,0.4,0.0,0,0.6,0.4,0.1,0.0,0.02,0.0,391.3225,202.25,0.01946696993670886,3.1496,1.0,3.5,1.25,1.25,0.75,3.25,0.75,0.5,18.0,180,2.2333333333333334,7.148263888888889,1182.0725,4728.29,4,4,0.2,,391.3225,202.25,3.25,3,f,False,True,usa,madison,msn,43.14,-89.337,53.34976043805612,141,16,False,40.2,Q3,Q1 (low),International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
651675,8,0.375,3,0.375,0.375,0.375,0.0,0,0.625,0.375,0.0,0.25,0.0,0.037500000000000006,374.6233333333333,195.0,0.052267610110459946,15.575,1.0,3.3333333333333335,1.0,1.0,1.3333333333333333,2.6666666666666665,1.0,0.0,17.375,139,2.1375,5.767824074074074,746.9566666666666,2240.87,3,3,,0.15000000000000002,374.6233333333333,195.0,2.6666666666666665,2,f,False,True,usa,tulsa,tul,36.198,-95.888,53.935660506502394,141,35,False,37.1390625,Q3,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651744,8,0.5,4,0.5,0.5,0.5,0.125,1,0.5,0.375,0.25,0.375,0.025,0.0375,281.4975,275.0,0.055694264468790486,27.290250000000004,1.0,3.75,1.0,1.0,0.5,3.0,1.0,0.0,51.625,413,18.320833333333333,7.692887731481481,1054.4975,4217.99,3,3,0.1,0.1,300.59,249.33333333333334,3.0,3,f,False,False,usa,chicago,ord,41.979,-87.904,46.98699520876112,141,11,True,945.8130208333333,Q4 (high),Q3,Domestic,5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
651805,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.125,0.0,0.00625,0.0,582.73,178.0,0.0,0.0,1.0,3.5,1.0,1.0,0.5,3.0,1.0,0.0,9.75,78,1.1958333333333333,7.070486111111111,1116.73,2233.46,2,2,0.05,,582.73,178.0,3.0,2,m,True,True,usa,new york,jfk,40.64,-73.779,47.64681724845996,141,14,False,11.659374999999999,Q1 (low),Q2,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651818,8,0.25,2,0.25,0.125,0.125,0.0,0,0.75,0.25,0.125,0.0,0.0125,0.0,241.305,168.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,0.5,11.375,91,1.4145833333333333,12.093055555555555,577.305,1154.61,2,1,0.1,,241.305,168.0,4.0,2,f,False,False,usa,new york,jfk,40.64,-73.779,42.71047227926078,141,16,False,16.090885416666666,Q1 (low),Q2,International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
651828,9,0.2222222222222222,2,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.005555555555555556,0.005555555555555556,2081.78,57.0,0.0,0.0,1.0,5.0,3.0,2.5,0.0,5.0,0.0,0.0,12.444444444444445,112,1.5370370370370372,7.774305555555555,1758.39,3516.78,1,2,0.05,0.05,2081.78,57.0,5.0,1,f,True,True,usa,phoenix,phx,33.434,-112.008,41.79603011635866,141,28,False,19.127572016460906,Q1 (low),Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
651941,8,0.125,1,0.0,0.125,0.0,0.0,0,0.875,0.125,0.375,0.0,0.05,0.0,,108.0,0.0,0.0,,,,1.0,,1.0,1.0,,8.125,65,1.0166666666666666,,108.0,108.0,0,1,0.13333333333333333,,,108.0,1.0,0,f,True,True,usa,indianapolis,ind,39.717,-86.294,56.7501711156742,141,11,False,8.260416666666666,Q1 (low),Q4 (high),No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
651960,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.375,0.125,0.075,0.00625,,,,0.0,,,,,,,,,9.25,74,1.1458333333333333,,,0.0,0,0,0.19999999999999998,0.05,,,,0,f,True,True,usa,charlotte,clt,35.214,-80.943,41.53319644079398,141,25,False,10.598958333333332,Q1 (low),Q4 (high),No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
